GO:0000145	exocyst	A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals.
GO:0034998	oligosaccharyltransferase I complex	An oligosaccharyltransferase (OST) complex that contains at least seven polypeptides and is the major OST complex in mammalian cells. Of the three forms of mammalian OST complex identified, the OSTI complex has the weakest affinity for ribosomes.
GO:0034998	oligosaccharyltransferase I complex	An oligosaccharyltransferase (OST) complex that contains at least seven polypeptides and is the major OST complex in mammalian cells. Of the three forms of mammalian OST complex identified, the OSTI complex has the weakest affinity for ribosomes.
GO:0034999	oligosaccharyltransferase II complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma. Of the three forms of mammalian OST complexes identified, the OSTII complex has intermediate affinity for ribosomes.
GO:0034999	oligosaccharyltransferase II complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma. Of the three forms of mammalian OST complexes identified, the OSTII complex has intermediate affinity for ribosomes.
GO:0034999	oligosaccharyltransferase II complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma. Of the three forms of mammalian OST complexes identified, the OSTII complex has intermediate affinity for ribosomes.
GO:0034999	oligosaccharyltransferase II complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma. Of the three forms of mammalian OST complexes identified, the OSTII complex has intermediate affinity for ribosomes.
GO:0034999	oligosaccharyltransferase II complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma. Of the three forms of mammalian OST complexes identified, the OSTII complex has intermediate affinity for ribosomes.
GO:0034999	oligosaccharyltransferase II complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma. Of the three forms of mammalian OST complexes identified, the OSTII complex has intermediate affinity for ribosomes.
GO:0035000	oligosaccharyltransferase III complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma and the tetrameric TRAP complex. Of the three forms of mammalian OST complexes identified, the OSTIII complex has the strongest affinity for ribosomes.
GO:0035000	oligosaccharyltransferase III complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma and the tetrameric TRAP complex. Of the three forms of mammalian OST complexes identified, the OSTIII complex has the strongest affinity for ribosomes.
GO:0035000	oligosaccharyltransferase III complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma and the tetrameric TRAP complex. Of the three forms of mammalian OST complexes identified, the OSTIII complex has the strongest affinity for ribosomes.
GO:0035000	oligosaccharyltransferase III complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma and the tetrameric TRAP complex. Of the three forms of mammalian OST complexes identified, the OSTIII complex has the strongest affinity for ribosomes.
GO:0035000	oligosaccharyltransferase III complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma and the tetrameric TRAP complex. Of the three forms of mammalian OST complexes identified, the OSTIII complex has the strongest affinity for ribosomes.
GO:0035000	oligosaccharyltransferase III complex	An oligosaccharyltransferase (OST) complex that contains the seven polypeptides found in OST complex I, plus heterotrimeric Sec61alpha-beta-gamma and the tetrameric TRAP complex. Of the three forms of mammalian OST complexes identified, the OSTIII complex has the strongest affinity for ribosomes.
GO:0035060	brahma complex	A SWI/SNF-type complex that contains the ATPase product of the Drosophila brahma gene, or an ortholog thereof.
GO:0035098	ESC/E(Z) complex	A multimeric protein complex that can methylate lysine-27 and lysine-9 residues of histone H3. In Drosophila the core subunits of the complex include ESC, E(Z), CAF1 (NURF-55) and SU(Z)12. In mammals the core subunits of the complex include EED, EZH2, SUZ12 and RBBP4.
GO:0035098	ESC/E(Z) complex	A multimeric protein complex that can methylate lysine-27 and lysine-9 residues of histone H3. In Drosophila the core subunits of the complex include ESC, E(Z), CAF1 (NURF-55) and SU(Z)12. In mammals the core subunits of the complex include EED, EZH2, SUZ12 and RBBP4.
GO:0035098	ESC/E(Z) complex	A multimeric protein complex that can methylate lysine-27 and lysine-9 residues of histone H3. In Drosophila the core subunits of the complex include ESC, E(Z), CAF1 (NURF-55) and SU(Z)12. In mammals the core subunits of the complex include EED, EZH2, SUZ12 and RBBP4.
GO:0035098	ESC/E(Z) complex	A multimeric protein complex that can methylate lysine-27 and lysine-9 residues of histone H3. In Drosophila the core subunits of the complex include ESC, E(Z), CAF1 (NURF-55) and SU(Z)12. In mammals the core subunits of the complex include EED, EZH2, SUZ12 and RBBP4.
GO:0035098	ESC/E(Z) complex	A multimeric protein complex that can methylate lysine-27 and lysine-9 residues of histone H3. In Drosophila the core subunits of the complex include ESC, E(Z), CAF1 (NURF-55) and SU(Z)12. In mammals the core subunits of the complex include EED, EZH2, SUZ12 and RBBP4.
GO:0035101	FACT complex	An abundant nuclear complex, which was originally identified in mammalian systems as a factor required for transcription elongation on chromatin templates. The FACT complex has been shown to destablilize the interaction between the H2A/H2B dimer and the H3/H4 tetramer of the nucleosome, thus reorganizing the structure of the nucleosome. In this way, the FACT complex may play a role in DNA replication and other processes that traverse the chromatin, as well as in transcription elongation. FACT is composed of two proteins that are evolutionarily conserved in all eukaryotes and homologous to mammalian Spt16 and SSRP1. In metazoans, the SSRP1 homolog contains an HMG domain; however in fungi and protists, it does not. For example, in S. cerevisiae the Pob3 protein is homologous to SSRP1, but lacks the HMG chromatin binding domain. Instead, the yFACT complex of Spt16p and Pob3p, binds to nucleosomes where multiple copies of the HMG-domain containing protein Nhp6p have already bound, but Nhp6p does not form a stable complex with the Spt16p/Pob3p heterodimer.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035102	PRC1 complex	A multiprotein complex that mediates monoubiquitination of lysine residues of histone H2A (lysine-118 in Drosophila or lysine-119 in mammals). The complex is required for stable long-term maintenance of transcriptionally repressed states and is involved in chromatin remodeling.
GO:0035189	Rb-E2F complex	A multiprotein complex containing a heterodimeric E2F transcription factor and a Retinoblastoma (Rb) family member. This complex is capable of repressing transcription of E2F-regulated genes in order to regulate cell cycle progression.
GO:0035189	Rb-E2F complex	A multiprotein complex containing a heterodimeric E2F transcription factor and a Retinoblastoma (Rb) family member. This complex is capable of repressing transcription of E2F-regulated genes in order to regulate cell cycle progression.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035339	SPOTS complex	A multiprotein complex at least composed of serine palmitoyltransferases and ORM proteins (known as ORMDL proteins in mammals and other higher vertebrates) that plays a key role in sphingolipid homeostasis.
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0035361	Cul8-RING ubiquitin ligase complex	A ubiquitin ligase complex in which a cullin from the Cul8 subfamily and a RING domain protein form the catalytic core. In S. cerevisiae, Mms1p acts as the adaptor protein and substrate specificity is conferred by any of a number of different proteins.
GO:0035361	Cul8-RING ubiquitin ligase complex	A ubiquitin ligase complex in which a cullin from the Cul8 subfamily and a RING domain protein form the catalytic core. In S. cerevisiae, Mms1p acts as the adaptor protein and substrate specificity is conferred by any of a number of different proteins.
GO:0035361	Cul8-RING ubiquitin ligase complex	A ubiquitin ligase complex in which a cullin from the Cul8 subfamily and a RING domain protein form the catalytic core. In S. cerevisiae, Mms1p acts as the adaptor protein and substrate specificity is conferred by any of a number of different proteins.
GO:0035361	Cul8-RING ubiquitin ligase complex	A ubiquitin ligase complex in which a cullin from the Cul8 subfamily and a RING domain protein form the catalytic core. In S. cerevisiae, Mms1p acts as the adaptor protein and substrate specificity is conferred by any of a number of different proteins.
GO:0035361	Cul8-RING ubiquitin ligase complex	A ubiquitin ligase complex in which a cullin from the Cul8 subfamily and a RING domain protein form the catalytic core. In S. cerevisiae, Mms1p acts as the adaptor protein and substrate specificity is conferred by any of a number of different proteins.
GO:0035361	Cul8-RING ubiquitin ligase complex	A ubiquitin ligase complex in which a cullin from the Cul8 subfamily and a RING domain protein form the catalytic core. In S. cerevisiae, Mms1p acts as the adaptor protein and substrate specificity is conferred by any of a number of different proteins.
GO:0035369	pre-B cell receptor complex	An immunoglobulin-like complex that is present in at least the plasma membrane of pre-B cells, and that is composed of two identical immunoglobulin heavy chains and two surrogate light chains, each composed of the lambda-5 and VpreB proteins, and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0035369	pre-B cell receptor complex	An immunoglobulin-like complex that is present in at least the plasma membrane of pre-B cells, and that is composed of two identical immunoglobulin heavy chains and two surrogate light chains, each composed of the lambda-5 and VpreB proteins, and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0035370	UBC13-UEV1A complex	A heterodimeric ubiquitin conjugating enzyme complex that catalyzes assembly of K63-linked polyubiquitin chains and is involved in NF-kappaB activation. In humans at least, the complex comprises the ubiquitin-conjugating enzyme UBC13 and ubiquitin-conjugating enzyme variant 1A (UEV1A).
GO:0035517	PR-DUB complex	A multimeric protein complex that removes monoubiquitin from histone H2A. In Drosophila and mammals, the core of the complex is composed of Calypso/BAP1 and Asx/ASXL1, respectively.
GO:0035525	NF-kappaB p50/p65 complex	A heterodimer of NF-kappa B p50 and p65 subunits.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035631	CD40 receptor complex	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0035632	mitochondrial prohibitin complex	A complex composed of two proteins, prohibitin 1 and prohibitin 2 (PHB1/PHB-1 and PHB2/PHB-2) that is highly conserved amongst eukaryotes and associated with the inner mitochondrial membrane. The mitochondrial prohibitin complex is a macromolecular supercomplex composed of repeating heterodimeric subunits of PHB1 and PHB2. The mitochondrial prohibitin complex plays a role in a number of biological processes, including mitochondrial biogenesis and function, development, replicative senescence, and cell death.
GO:0035632	mitochondrial prohibitin complex	A complex composed of two proteins, prohibitin 1 and prohibitin 2 (PHB1/PHB-1 and PHB2/PHB-2) that is highly conserved amongst eukaryotes and associated with the inner mitochondrial membrane. The mitochondrial prohibitin complex is a macromolecular supercomplex composed of repeating heterodimeric subunits of PHB1 and PHB2. The mitochondrial prohibitin complex plays a role in a number of biological processes, including mitochondrial biogenesis and function, development, replicative senescence, and cell death.
GO:0035632	mitochondrial prohibitin complex	A complex composed of two proteins, prohibitin 1 and prohibitin 2 (PHB1/PHB-1 and PHB2/PHB-2) that is highly conserved amongst eukaryotes and associated with the inner mitochondrial membrane. The mitochondrial prohibitin complex is a macromolecular supercomplex composed of repeating heterodimeric subunits of PHB1 and PHB2. The mitochondrial prohibitin complex plays a role in a number of biological processes, including mitochondrial biogenesis and function, development, replicative senescence, and cell death.
GO:0035632	mitochondrial prohibitin complex	A complex composed of two proteins, prohibitin 1 and prohibitin 2 (PHB1/PHB-1 and PHB2/PHB-2) that is highly conserved amongst eukaryotes and associated with the inner mitochondrial membrane. The mitochondrial prohibitin complex is a macromolecular supercomplex composed of repeating heterodimeric subunits of PHB1 and PHB2. The mitochondrial prohibitin complex plays a role in a number of biological processes, including mitochondrial biogenesis and function, development, replicative senescence, and cell death.
GO:0035632	mitochondrial prohibitin complex	A complex composed of two proteins, prohibitin 1 and prohibitin 2 (PHB1/PHB-1 and PHB2/PHB-2) that is highly conserved amongst eukaryotes and associated with the inner mitochondrial membrane. The mitochondrial prohibitin complex is a macromolecular supercomplex composed of repeating heterodimeric subunits of PHB1 and PHB2. The mitochondrial prohibitin complex plays a role in a number of biological processes, including mitochondrial biogenesis and function, development, replicative senescence, and cell death.
GO:0035657	eRF1 methyltransferase complex	A protein complex required for the methylation of a glutamine (Gln) residue in the protein release factor eRF1. In S. cerevisiae, this complex consists of at least Trm112p and Mtq2p.
GO:0035657	eRF1 methyltransferase complex	A protein complex required for the methylation of a glutamine (Gln) residue in the protein release factor eRF1. In S. cerevisiae, this complex consists of at least Trm112p and Mtq2p.
GO:0035657	eRF1 methyltransferase complex	A protein complex required for the methylation of a glutamine (Gln) residue in the protein release factor eRF1. In S. cerevisiae, this complex consists of at least Trm112p and Mtq2p.
GO:0035692	macrophage migration inhibitory factor receptor complex	A protein complex that binds macrophage migration inhibitory factor. Comprises CD74 and CD44 cell surface proteins.
GO:0035692	macrophage migration inhibitory factor receptor complex	A protein complex that binds macrophage migration inhibitory factor. Comprises CD74 and CD44 cell surface proteins.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035796	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing	A complex for the transport of metabolites into the cell, consisting of 4 subunits: a transmembrane substrate-binding protein (known as the S component), and an energy-coupling module that comprises two ATP-binding proteins (known as the A and A' components) and a transmembrane protein (known as the T component). Transport of the substrate across the membrane is driven by the hydrolysis of ATP.
GO:0035866	alphav-beta3 integrin-PKCalpha complex	A protein complex that consists of an alphav-beta3 integrin complex bound to protein kinase C alpha.
GO:0035866	alphav-beta3 integrin-PKCalpha complex	A protein complex that consists of an alphav-beta3 integrin complex bound to protein kinase C alpha.
GO:0035866	alphav-beta3 integrin-PKCalpha complex	A protein complex that consists of an alphav-beta3 integrin complex bound to protein kinase C alpha.
GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	A protein complex that consists of an alphav-beta3 integrin complex bound to insulin-like growth factor-1 (IGF-1) and type I insulin-like growth factor receptor (IGF1R). IGF1R is a heterotetramer that consists of two alpha-subunits and two beta-subunits.
GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	A protein complex that consists of an alphav-beta3 integrin complex bound to insulin-like growth factor-1 (IGF-1) and type I insulin-like growth factor receptor (IGF1R). IGF1R is a heterotetramer that consists of two alpha-subunits and two beta-subunits.
GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	A protein complex that consists of an alphav-beta3 integrin complex bound to insulin-like growth factor-1 (IGF-1) and type I insulin-like growth factor receptor (IGF1R). IGF1R is a heterotetramer that consists of two alpha-subunits and two beta-subunits.
GO:0035868	alphav-beta3 integrin-HMGB1 complex	A protein complex that consists of an alphav-beta3 integrin complex bound to high mobility group box 1 protein.
GO:0035868	alphav-beta3 integrin-HMGB1 complex	A protein complex that consists of an alphav-beta3 integrin complex bound to high mobility group box 1 protein.
GO:0035868	alphav-beta3 integrin-HMGB1 complex	A protein complex that consists of an alphav-beta3 integrin complex bound to high mobility group box 1 protein.
GO:0036024	protein C inhibitor-TMPRSS7 complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and transmembrane protease serine 7 (TMPRSS7); formation of the complex inhibits the serine protease activity of transmembrane protease serine 7.
GO:0036025	protein C inhibitor-TMPRSS11E complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and transmembrane protease serine 11E (TMPRSS11E); formation of the complex inhibits the serine protease activity of transmembrane protease serine 11E.
GO:0036026	protein C inhibitor-PLAT complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and tissue-type plasminogen activator (PLAT); formation of the complex inhibits the serine protease activity of tissue-type plasminogen activator.
GO:0036027	protein C inhibitor-PLAU complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and urokinase-type plasminogen activator (PLAU); formation of the complex inhibits the serine protease activity of urokinase-type plasminogen activator.
GO:0036028	protein C inhibitor-thrombin complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and thrombin (F2); formation of the complex inhibits the serine protease activity of thrombin.
GO:0036029	protein C inhibitor-KLK3 complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and prostate-specific antigen (KLK3); formation of the complex inhibits the serine protease activity of prostate-specific antigen.
GO:0036030	protein C inhibitor-plasma kallikrein complex	A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and plasma kallikrein (KLK1B); formation of the complex inhibits the serine protease activity of plasma kallikrein.
GO:0036053	glomerular endothelium fenestra	A large plasma membrane-lined circular pore that perforates the flattened glomerular endothelium and, unlike those of other fenestrated capillaries, is not spanned by diaphragms; the density and size of glomerular fenestrae account, at least in part, for the high permeability of the glomerular capillary wall to water and small solutes.
GO:0036053	glomerular endothelium fenestra	A large plasma membrane-lined circular pore that perforates the flattened glomerular endothelium and, unlike those of other fenestrated capillaries, is not spanned by diaphragms; the density and size of glomerular fenestrae account, at least in part, for the high permeability of the glomerular capillary wall to water and small solutes.
GO:0036053	glomerular endothelium fenestra	A large plasma membrane-lined circular pore that perforates the flattened glomerular endothelium and, unlike those of other fenestrated capillaries, is not spanned by diaphragms; the density and size of glomerular fenestrae account, at least in part, for the high permeability of the glomerular capillary wall to water and small solutes.
